Transaction_ID,Customer_ID,Product_ID,Date,Time,Quantity,Total_Amount_Paid,Discount_Applied
6823,1296,103,2025-06-02,16:52:00,2,6407.63,10%
6824,27,123,2025-11-22,11:36:00,2,9695.48,0%
6825,166,139,2025-12-01,08:07:00,1,12753.15,0%
6826,371,15,2025-07-23,13:39:00,3,14476.09,0%
6827,1988,19,2025-11-13,16:59:00,1,11627.74,20%
6828,1830,111,2025-02-12,20:26:00,3,12572.42,0%
6829,861,71,2025-02-03,23:44:00,3,7971.57,20%
6830,451,89,2025-04-04,21:23:00,1,3013.1,0%
6831,1436,7,2025-12-17,14:00:00,3,1659.08,40%
6832,11,20,2025-02-10,15:11:00,1,2977.94,20%
6833,677,41,2025-01-31,23:18:00,1,3946.64,0%
6834,1654,99,2025-07-13,16:13:00,1,5610.23,0%
6835,1127,97,2025-01-13,12:35:00,3,15701.56,0%
6836,482,25,2025-07-23,14:08:00,2,2288.9,0%
6837,783,65,2025-08-31,11:02:00,2,1532.78,10%
6838,99,101,2025-02-01,21:29:00,3,4007.8,0%
6839,486,126,2025-09-28,13:04:00,2,3218.1,20%
6840,251,140,2025-03-02,09:03:00,2,3934.89,0%
6841,330,7,2025-08-30,09:46:00,1,2488.62,10%
6842,1343,25,2025-02-01,19:49:00,2,1716.68,25%
6843,556,120,2025-11-23,21:47:00,2,6738.83,0%
6844,1105,95,2025-07-06,22:37:00,1,1807.5,20%
6845,1816,58,2025-04-26,20:40:00,2,8531.09,0%
6846,1784,82,2025-09-08,10:53:00,1,12532.37,10%
6847,1676,150,2025-11-13,14:47:00,2,5921.0,0%
6848,1084,73,2025-10-04,20:20:00,1,4058.61,0%
6849,445,12,2025-05-28,14:12:00,2,5486.45,0%
6850,1797,55,2025-08-26,08:01:00,1,4574.5,0%
6851,805,120,2025-06-22,16:28:00,2,5054.12,25%
6852,415,112,2025-05-29,10:27:00,1,17472.78,0%
6853,1084,36,2025-08-30,12:52:00,3,2285.17,0%
6854,415,14,2025-04-09,19:32:00,1,8109.12,0%
6855,184,122,2025-03-31,15:43:00,1,1962.27,0%
6856,1773,8,2025-10-06,09:50:00,3,6946.96,0%
6857,1881,67,2025-10-11,08:34:00,3,2781.23,0%
6858,1056,110,2025-03-27,08:19:00,2,2280.52,0%
6859,1438,60,2025-01-31,18:43:00,2,3411.89,0%
6860,1890,124,2025-08-16,11:44:00,2,7104.72,15%
6861,1058,28,2025-10-17,11:54:00,3,8490.01,15%
6862,1787,117,2025-08-08,19:08:00,1,2710.9,20%
6863,684,39,2025-08-03,23:12:00,3,14348.96,0%
6864,925,30,2025-01-07,08:59:00,2,2936.54,15%
6865,1816,61,2025-06-29,17:27:00,3,4947.12,0%
6866,1166,86,2025-04-09,17:11:00,2,8350.85,0%
6867,354,82,2025-08-24,22:59:00,2,13924.86,0%
6868,1103,150,2025-09-04,15:43:00,3,4736.8,20%
6869,766,23,2025-11-17,09:14:00,3,2203.62,25%
6870,330,64,2025-12-13,08:56:00,3,818.75,20%
6871,723,16,2025-12-14,22:50:00,3,5299.2,0%
6872,1661,20,2025-06-29,11:39:00,3,3722.42,0%
6873,1938,98,2025-12-08,15:09:00,1,15799.89,0%
6874,119,79,2025-10-30,10:23:00,3,2476.04,20%
6875,1976,89,2025-12-18,15:14:00,3,3013.1,0%
6876,1585,75,2025-02-16,20:08:00,3,9903.26,0%
6877,1672,149,2025-12-23,20:03:00,3,14417.22,0%
6878,1697,50,2025-10-22,19:05:00,3,7438.93,0%
6879,1070,56,2025-05-15,16:52:00,3,4006.47,0%
6880,420,105,2025-06-14,21:33:00,1,4127.62,0%
6881,1419,134,2025-09-13,22:39:00,3,12235.47,0%
6882,1883,64,2025-05-26,17:57:00,3,1023.44,0%
6883,534,25,2025-12-27,21:29:00,2,2288.9,0%
6884,296,25,2025-09-09,15:01:00,3,1373.34,40%
6885,990,7,2025-11-06,13:37:00,2,2765.13,0%
6886,214,108,2025-12-30,17:22:00,2,3200.47,0%
6887,1078,40,2025-03-13,14:14:00,1,5053.7,20%
6888,1765,48,2025-06-22,11:08:00,3,10037.69,0%
6889,1574,144,2025-08-27,20:14:00,2,1875.32,0%
6890,15,66,2025-11-15,22:55:00,3,5949.74,0%
6891,517,67,2025-08-28,13:54:00,1,2781.23,0%
6892,622,103,2025-11-09,20:33:00,2,7119.59,0%
6893,1926,30,2025-07-31,10:30:00,2,3454.75,0%
6894,148,119,2025-02-23,15:23:00,3,2971.66,0%
6895,1346,37,2025-11-19,18:16:00,3,4197.34,0%
6896,931,8,2025-12-31,18:00:00,3,6946.96,0%
6897,48,91,2025-06-20,09:31:00,2,2187.28,0%
6898,860,80,2025-10-01,17:07:00,1,9142.95,0%
6899,1118,64,2025-03-02,13:29:00,2,1023.44,0%
6900,96,127,2025-04-11,17:34:00,1,1967.48,0%
6901,1305,33,2025-07-05,12:18:00,3,5680.9,25%
6902,1100,31,2025-01-08,19:51:00,1,7509.33,20%
6903,634,28,2025-08-06,19:19:00,2,7990.6,20%
6904,219,68,2025-10-24,09:41:00,1,5922.75,0%
6905,600,119,2025-10-18,10:40:00,1,2971.66,0%
6906,1697,148,2025-06-10,17:35:00,3,5934.94,0%
6907,17,26,2025-08-23,23:04:00,1,2402.3,15%
6908,1816,114,2025-09-08,18:24:00,3,1151.08,0%
6909,1028,87,2025-09-07,16:00:00,3,3426.59,0%
6910,5,50,2025-01-15,13:10:00,3,7438.93,0%
6911,1301,12,2025-07-26,16:52:00,1,5486.45,0%
6912,1240,100,2025-10-12,17:02:00,1,1548.14,10%
6913,1423,145,2025-08-26,18:08:00,2,7737.47,0%
6914,1311,82,2025-10-12,22:08:00,3,13924.86,0%
6915,30,44,2025-05-02,20:20:00,2,17885.8,0%
6916,1371,31,2025-01-04,15:00:00,1,9386.66,0%
6917,681,50,2025-07-23,23:40:00,1,5951.14,20%
6918,1610,40,2025-10-05,10:57:00,2,6317.12,0%
6919,802,43,2025-02-27,10:22:00,3,7418.56,0%
6920,139,149,2025-01-31,12:29:00,3,8650.33,40%
6921,275,43,2025-12-22,12:42:00,3,7418.56,0%
6922,838,56,2025-10-03,15:19:00,3,3004.85,25%
6923,344,100,2025-10-14,23:41:00,3,1462.13,15%
6924,552,83,2025-11-08,10:03:00,3,15210.11,10%
6925,289,59,2025-07-04,19:29:00,1,2567.64,0%
6926,1828,132,2025-11-29,15:16:00,2,3530.66,0%
6927,1342,56,2025-11-28,11:56:00,2,4006.47,0%
6928,168,7,2025-06-29,18:58:00,3,2765.13,0%
6929,1000,94,2025-11-22,12:37:00,2,2316.7,0%
6930,177,70,2025-12-13,17:04:00,2,1888.21,0%
6931,959,145,2025-06-17,13:41:00,1,7737.47,0%
6932,384,119,2025-11-02,11:17:00,2,2971.66,0%
6933,1743,68,2025-02-06,11:30:00,3,5922.75,0%
6934,332,132,2025-06-22,17:34:00,3,3177.59,10%
6935,991,70,2025-01-23,13:26:00,1,1132.93,40%
6936,1132,133,2025-06-27,08:56:00,2,6451.93,20%
6937,1346,48,2025-01-11,09:35:00,3,10037.69,0%
6938,1356,6,2025-07-02,08:05:00,3,5814.18,0%
6939,1851,128,2025-05-27,18:28:00,2,7296.01,0%
6940,1405,38,2025-06-26,19:55:00,3,2345.7,40%
6941,864,129,2025-12-26,16:27:00,3,7732.53,15%
6942,1493,4,2025-12-22,11:08:00,1,6872.04,0%
6943,779,40,2025-05-20,17:39:00,3,6317.12,0%
6944,1400,74,2025-12-14,09:00:00,1,7425.56,20%
6945,1993,89,2025-10-20,20:57:00,3,3013.1,0%
6946,919,36,2025-07-04,23:44:00,2,2056.65,10%
6947,1839,41,2025-05-28,23:18:00,2,3946.64,0%
6948,792,63,2025-12-18,18:28:00,1,1626.37,0%
6949,1371,138,2025-12-20,21:15:00,2,5435.66,0%
6950,1313,118,2025-11-18,10:32:00,1,6824.12,10%
6951,1680,68,2025-01-24,13:12:00,1,5922.75,0%
6952,648,145,2025-09-02,22:15:00,1,7737.47,0%
6953,1592,111,2025-09-14,23:24:00,2,12572.42,0%
6954,1962,116,2025-07-04,19:08:00,2,2926.91,0%
6955,1043,106,2025-10-13,20:56:00,3,18981.59,0%
6956,738,7,2025-08-07,16:32:00,2,2765.13,0%
6957,1076,43,2025-06-08,23:07:00,1,5934.85,20%
6958,93,14,2025-08-16,19:08:00,3,8109.12,0%
6959,544,131,2025-05-28,17:52:00,1,1333.82,25%
6960,1412,80,2025-01-19,18:42:00,3,8228.66,10%
6961,790,55,2025-11-05,11:54:00,1,4574.5,0%
6962,1071,27,2025-10-01,19:41:00,3,3238.62,20%
6963,714,84,2025-04-02,11:42:00,1,7669.08,0%
6964,505,39,2025-12-08,22:46:00,1,14348.96,0%
6965,166,134,2025-01-03,20:28:00,3,12235.47,0%
6966,1606,118,2025-04-10,16:34:00,3,6824.12,10%
6967,1991,1,2025-10-31,12:28:00,1,1619.33,0%
6968,529,58,2025-12-17,16:30:00,2,8531.09,0%
6969,1238,53,2025-09-03,14:45:00,3,4185.48,10%
6970,856,21,2025-11-20,23:51:00,2,2233.42,20%
6971,785,79,2025-09-26,17:12:00,1,2785.54,10%
6972,1715,145,2025-11-24,18:12:00,3,7737.47,0%
6973,133,35,2025-08-03,08:23:00,2,1845.46,0%
6974,1428,126,2025-11-18,17:59:00,2,4022.62,0%
6975,1273,95,2025-10-03,22:27:00,3,2259.37,0%
6976,658,96,2025-01-18,23:33:00,1,14338.99,0%
6977,924,54,2025-02-25,15:22:00,3,8628.65,0%
6978,1882,79,2025-03-29,15:48:00,3,3095.05,0%
6979,536,84,2025-07-09,09:47:00,1,7669.08,0%
6980,592,89,2025-06-13,10:58:00,1,3013.1,0%
6981,1569,99,2025-12-25,14:21:00,1,5610.23,0%
6982,1865,73,2025-09-21,21:12:00,1,4058.61,0%
6983,1016,15,2025-01-18,12:33:00,3,14476.09,0%
6984,153,12,2025-01-02,23:24:00,1,4389.16,20%
6985,1701,76,2025-12-15,13:41:00,3,3911.61,10%
6986,769,54,2025-05-06,20:17:00,1,8628.65,0%
6987,1455,104,2025-10-31,23:02:00,1,3663.36,0%
6988,678,39,2025-02-18,10:17:00,3,14348.96,0%
6989,1311,59,2025-06-29,11:30:00,1,2567.64,0%
6990,1331,51,2025-09-17,16:46:00,3,2320.09,20%
6991,1627,80,2025-10-02,20:03:00,3,9142.95,0%
6992,1810,37,2025-05-06,23:09:00,1,2518.4,40%
6993,486,12,2025-02-09,11:14:00,3,4389.16,20%
6994,35,2,2025-05-17,19:41:00,3,8357.64,0%
6995,1870,35,2025-07-06,13:12:00,2,1476.37,20%
6996,106,130,2025-07-11,15:14:00,2,14052.05,0%
6997,750,92,2025-07-09,10:33:00,1,5286.85,0%
6998,1140,67,2025-04-18,22:19:00,3,2781.23,0%
6999,428,52,2025-11-16,12:25:00,3,10300.34,0%
7000,796,1,2025-01-06,22:56:00,2,1457.4,10%
7001,54,27,2025-08-21,08:21:00,2,4048.27,0%
7002,1392,101,2025-06-15,09:41:00,2,3607.02,10%
7003,1458,35,2025-05-03,08:03:00,2,1568.64,15%
7004,490,17,2025-02-23,09:52:00,2,890.44,40%
7005,1747,145,2025-02-21,15:24:00,1,6189.98,20%
7006,697,21,2025-06-04,12:53:00,1,2791.78,0%
7007,1999,40,2025-03-15,14:10:00,3,5053.7,20%
7008,843,31,2025-01-02,12:40:00,2,8447.99,10%
7009,1905,85,2025-11-01,12:10:00,2,8026.64,10%
7010,492,6,2025-04-29,09:00:00,1,5814.18,0%
7011,198,49,2025-03-08,22:33:00,3,4669.1,0%
7012,351,140,2025-12-04,16:42:00,1,3934.89,0%
7013,682,16,2025-11-25,23:36:00,1,5299.2,0%
7014,1463,60,2025-04-28,18:24:00,1,3070.7,10%
7015,1303,125,2025-05-24,16:26:00,3,18783.3,0%
7016,744,56,2025-02-05,08:35:00,1,3004.85,25%
7017,1,120,2025-01-21,20:15:00,1,6738.83,0%
7018,772,15,2025-09-06,14:58:00,1,14476.09,0%
7019,1478,86,2025-08-05,13:26:00,1,8350.85,0%
7020,1004,51,2025-04-06,12:18:00,2,2320.09,20%
7021,1663,140,2025-10-20,22:55:00,2,3934.89,0%
7022,401,140,2025-12-20,17:12:00,3,3934.89,0%
7023,320,17,2025-05-24,21:10:00,3,1484.07,0%
7024,328,43,2025-03-24,15:12:00,3,7418.56,0%
7025,1477,22,2025-04-11,18:11:00,3,7420.86,0%
7026,335,56,2025-06-22,08:24:00,1,4006.47,0%
7027,994,8,2025-10-25,17:58:00,1,6946.96,0%
7028,1798,25,2025-03-29,17:21:00,1,2288.9,0%
7029,380,40,2025-07-09,08:33:00,3,4737.84,25%
7030,1688,146,2025-04-23,15:57:00,3,5910.05,0%
7031,1320,90,2025-01-18,16:26:00,1,7244.53,0%
7032,1422,49,2025-04-11,22:17:00,1,4669.1,0%
7033,722,51,2025-06-25,15:13:00,3,2900.11,0%
7034,1070,115,2025-09-18,19:50:00,3,4192.88,0%
7035,164,6,2025-01-17,16:21:00,3,5814.18,0%
7036,988,93,2025-10-20,13:22:00,2,6903.43,0%
7037,265,58,2025-04-04,14:00:00,1,8531.09,0%
7038,988,2,2025-10-14,10:35:00,2,8357.64,0%
7039,1235,78,2025-07-21,17:29:00,3,4224.9,10%
7040,1291,90,2025-07-07,20:55:00,2,7244.53,0%
7041,85,143,2025-03-13,08:47:00,1,5046.36,20%
7042,682,34,2025-12-13,19:51:00,3,16569.34,0%
7043,1369,68,2025-02-26,09:57:00,2,5922.75,0%
7044,728,106,2025-12-01,10:09:00,2,18981.59,0%
7045,1352,105,2025-08-04,08:50:00,3,3302.1,20%
7046,1913,146,2025-01-26,18:36:00,2,5319.04,10%
7047,619,124,2025-01-19,15:12:00,2,8358.49,0%
7048,1683,69,2025-03-29,17:53:00,2,6933.23,0%
7049,1556,51,2025-04-26,12:26:00,3,2900.11,0%
7050,138,76,2025-01-31,14:30:00,1,4346.23,0%
7051,708,39,2025-02-03,21:34:00,1,14348.96,0%
7052,1333,8,2025-05-04,10:47:00,1,6252.26,10%
7053,335,94,2025-03-25,20:17:00,3,2316.7,0%
7054,910,73,2025-08-13,09:27:00,2,4058.61,0%
7055,1333,98,2025-05-25,13:32:00,2,14219.9,10%
7056,1285,60,2025-01-19,22:42:00,3,3411.89,0%
7057,62,118,2025-01-21,09:06:00,1,7582.36,0%
7058,603,75,2025-09-26,19:25:00,3,9903.26,0%
7059,1312,77,2025-09-18,08:01:00,2,2463.7,0%
7060,525,150,2025-01-28,09:28:00,1,5921.0,0%
7061,1431,50,2025-05-31,13:01:00,2,7438.93,0%
7062,1165,54,2025-01-09,21:18:00,1,8628.65,0%
7063,1819,68,2025-03-08,10:03:00,2,5922.75,0%
7064,83,71,2025-02-08,08:51:00,2,9964.46,0%
7065,759,3,2025-09-25,18:02:00,2,1079.51,0%
7066,851,4,2025-08-16,19:41:00,1,5154.03,25%
7067,548,30,2025-02-06,08:36:00,2,3109.28,10%
7068,247,69,2025-08-23,23:03:00,3,6933.23,0%
7069,320,17,2025-06-25,20:07:00,1,1484.07,0%
7070,1976,86,2025-12-30,23:54:00,1,8350.85,0%
7071,525,54,2025-02-23,21:20:00,1,7765.78,10%
7072,1294,66,2025-12-24,13:20:00,2,5949.74,0%
7073,442,32,2025-02-08,13:09:00,1,3985.11,0%
7074,899,38,2025-01-17,17:20:00,3,3518.55,10%
7075,1532,46,2025-01-11,21:46:00,1,1484.32,10%
7076,1515,110,2025-12-12,18:49:00,1,2280.52,0%
7077,1665,61,2025-10-26,15:50:00,1,4947.12,0%
7078,1707,26,2025-05-18,09:01:00,3,1695.74,40%
7079,1252,130,2025-03-26,22:45:00,1,14052.05,0%
7080,1621,35,2025-09-22,17:46:00,1,1845.46,0%
7081,687,66,2025-11-15,12:51:00,2,5949.74,0%
7082,543,50,2025-12-29,09:09:00,2,6695.04,10%
7083,874,67,2025-05-05,21:40:00,3,2781.23,0%
7084,1750,101,2025-08-12,10:56:00,1,4007.8,0%
7085,77,86,2025-02-05,13:36:00,3,8350.85,0%
7086,1495,35,2025-12-24,12:52:00,2,1845.46,0%
7087,388,5,2025-08-07,23:39:00,3,1804.93,0%
7088,479,99,2025-08-23,10:00:00,2,4488.18,20%
7089,7,131,2025-12-20,12:16:00,1,1778.43,0%
7090,1031,58,2025-02-12,15:12:00,3,7677.98,10%
7091,1561,25,2025-07-01,13:03:00,3,2288.9,0%
7092,370,64,2025-08-10,20:05:00,3,1023.44,0%
7093,794,42,2025-02-12,12:37:00,2,8830.02,0%
7094,1503,30,2025-12-14,12:24:00,3,3454.75,0%
7095,1726,103,2025-01-30,21:37:00,2,7119.59,0%
7096,1590,29,2025-01-11,16:00:00,3,3434.21,0%
7097,491,7,2025-12-04,23:25:00,2,2765.13,0%
7098,444,106,2025-01-11,21:14:00,1,18981.59,0%
7099,448,150,2025-11-01,19:02:00,2,5921.0,0%
7100,801,104,2025-06-24,08:41:00,1,2930.69,20%
7101,696,13,2025-08-02,13:23:00,1,6381.1,0%
7102,1417,130,2025-01-19,19:23:00,2,14052.05,0%
7103,1901,76,2025-06-09,17:49:00,1,4346.23,0%
7104,1729,33,2025-02-03,19:00:00,3,7574.54,0%
7105,369,150,2025-08-14,11:48:00,3,5921.0,0%
7106,1034,29,2025-11-09,14:26:00,2,3090.79,10%
7107,1069,68,2025-02-17,16:36:00,3,5922.75,0%
7108,192,31,2025-09-02,18:23:00,1,9386.66,0%
7109,1985,11,2025-09-10,14:47:00,1,7963.7,0%
7110,681,115,2025-11-27,12:57:00,1,3773.59,10%
7111,1272,83,2025-10-14,14:37:00,1,16900.12,0%
7112,437,109,2025-08-08,19:56:00,2,3634.45,0%
7113,967,95,2025-04-15,18:04:00,2,2259.37,0%
7114,509,67,2025-03-11,11:10:00,1,2224.98,20%
7115,183,1,2025-03-01,08:15:00,3,1619.33,0%
7116,294,2,2025-05-03,16:58:00,1,8357.64,0%
7117,1665,104,2025-01-05,08:36:00,2,3663.36,0%
7118,712,126,2025-12-27,19:07:00,2,4022.62,0%
7119,817,22,2025-05-17,09:17:00,1,7420.86,0%
7120,1606,74,2025-02-08,21:41:00,1,7425.56,20%
7121,39,88,2025-05-18,09:10:00,3,5960.76,0%
7122,782,5,2025-04-03,17:54:00,2,1804.93,0%
7123,729,85,2025-02-16,18:24:00,3,8918.49,0%
7124,1039,103,2025-11-16,14:54:00,1,6407.63,10%
7125,1370,150,2025-08-19,19:12:00,3,5921.0,0%
7126,1974,17,2025-05-31,22:26:00,1,1484.07,0%
7127,1608,78,2025-05-11,15:46:00,3,4224.9,10%
7128,1736,58,2025-04-29,09:39:00,1,6824.87,20%
7129,1049,85,2025-08-28,22:25:00,1,7134.79,20%
7130,215,136,2025-04-22,13:45:00,3,7426.97,0%
7131,33,4,2025-03-23,17:59:00,3,6872.04,0%
7132,340,125,2025-10-03,18:10:00,1,18783.3,0%
7133,605,103,2025-02-05,13:07:00,2,7119.59,0%
7134,1008,104,2025-01-03,21:02:00,1,3663.36,0%
7135,1446,80,2025-07-09,19:35:00,1,7771.51,15%
7136,1548,148,2025-04-22,18:16:00,3,5934.94,0%
7137,1805,148,2025-04-10,14:47:00,2,4747.95,20%
7138,773,100,2025-09-29,09:08:00,3,1720.15,0%
7139,1457,104,2025-06-19,13:43:00,3,3663.36,0%
7140,1454,58,2025-06-26,14:01:00,2,8531.09,0%
7141,35,120,2025-11-04,11:39:00,1,6738.83,0%
7142,1631,75,2025-09-27,23:33:00,2,5941.96,40%
7143,1933,6,2025-02-08,19:03:00,3,5814.18,0%
7144,1456,58,2025-05-22,10:11:00,3,7251.43,15%
7145,1081,39,2025-02-14,14:49:00,2,12914.06,10%
7146,49,118,2025-04-24,12:02:00,1,6824.12,10%
7147,1219,92,2025-12-31,22:32:00,2,5286.85,0%
7148,916,115,2025-06-21,08:02:00,2,3773.59,10%
7149,390,82,2025-09-05,20:45:00,1,13924.86,0%
7150,1336,57,2025-07-20,22:13:00,1,5465.56,0%
7151,730,24,2025-08-11,12:39:00,2,15671.12,0%
7152,895,107,2025-12-20,13:44:00,2,17068.08,0%
7153,1337,62,2025-08-02,17:34:00,2,6672.69,0%
7154,154,114,2025-12-23,19:47:00,2,1151.08,0%
7155,971,52,2025-01-31,10:16:00,2,10300.34,0%
7156,61,21,2025-02-14,17:01:00,3,2233.42,20%
7157,124,16,2025-06-17,14:57:00,3,5299.2,0%
7158,676,110,2025-08-17,15:40:00,3,2280.52,0%
7159,971,123,2025-09-03,16:00:00,1,9695.48,0%
7160,460,77,2025-08-30,11:18:00,2,2463.7,0%
7161,235,50,2025-01-04,12:34:00,3,7438.93,0%
7162,1581,111,2025-04-03,20:30:00,2,9429.32,25%
7163,796,46,2025-07-09,18:43:00,2,1319.4,20%
7164,29,60,2025-06-06,15:38:00,2,3411.89,0%
7165,740,92,2025-05-02,17:40:00,1,4758.17,10%
7166,372,13,2025-01-18,18:16:00,2,6381.1,0%
7167,1014,102,2025-09-16,14:39:00,3,10629.3,10%
7168,1572,3,2025-10-15,22:24:00,3,1079.51,0%
7169,1790,43,2025-02-01,16:54:00,1,5934.85,20%
7170,924,17,2025-06-30,15:17:00,3,1484.07,0%
7171,1992,69,2025-04-26,08:08:00,3,6933.23,0%
7172,1270,120,2025-05-03,18:19:00,2,4043.3,40%
7173,1788,46,2025-05-24,09:09:00,3,1649.25,0%
7174,1838,67,2025-10-02,17:44:00,2,2781.23,0%
7175,1056,135,2025-07-17,09:34:00,3,4616.51,0%
7176,925,103,2025-05-11,13:31:00,1,6051.65,15%
7177,630,113,2025-06-29,22:35:00,2,2098.07,0%
7178,397,123,2025-06-24,11:53:00,2,9695.48,0%
7179,322,17,2025-08-31,10:15:00,3,1484.07,0%
7180,1081,127,2025-02-02,17:01:00,3,1967.48,0%
7181,1311,56,2025-02-08,11:25:00,2,4006.47,0%
7182,851,31,2025-03-28,20:39:00,3,7040.0,25%
7183,1118,134,2025-10-23,21:30:00,2,12235.47,0%
7184,353,20,2025-06-09,13:08:00,2,3722.42,0%
7185,1012,104,2025-11-30,21:28:00,1,3663.36,0%
7186,1407,117,2025-07-20,22:05:00,3,3388.63,0%
7187,549,133,2025-08-24,12:21:00,2,7258.42,10%
7188,1100,95,2025-04-09,12:38:00,3,2259.37,0%
7189,113,7,2025-05-27,11:04:00,2,2765.13,0%
7190,1794,81,2025-09-23,13:04:00,3,5057.92,0%
7191,232,145,2025-02-17,08:28:00,1,7737.47,0%
7192,891,117,2025-12-01,14:52:00,1,2710.9,20%
7193,430,25,2025-06-02,14:12:00,2,1831.12,20%
7194,1823,76,2025-03-24,08:54:00,1,4346.23,0%
7195,1969,93,2025-05-05,13:52:00,3,6903.43,0%
7196,182,9,2025-03-24,17:44:00,2,8003.83,0%
7197,924,84,2025-11-02,10:18:00,3,7669.08,0%
7198,1206,92,2025-08-30,09:14:00,1,4229.48,20%
7199,1440,123,2025-07-04,12:23:00,3,9695.48,0%
7200,402,48,2025-05-17,14:21:00,2,10037.69,0%
7201,760,100,2025-07-22,15:27:00,3,1720.15,0%
7202,888,61,2025-11-20,17:42:00,2,3957.7,20%
7203,1474,80,2025-10-24,11:01:00,3,9142.95,0%
7204,827,50,2025-07-31,14:36:00,1,7438.93,0%
7205,1298,7,2025-07-13,08:17:00,1,2765.13,0%
7206,1777,149,2025-05-31,12:39:00,3,14417.22,0%
7207,1770,36,2025-02-15,13:17:00,2,2285.17,0%
7208,538,55,2025-11-25,18:03:00,2,4574.5,0%
7209,1234,124,2025-01-31,14:32:00,2,8358.49,0%
7210,276,31,2025-03-19,14:37:00,3,9386.66,0%
7211,1803,11,2025-02-23,19:56:00,1,7963.7,0%
7212,1600,95,2025-11-15,19:19:00,2,2259.37,0%
7213,873,21,2025-08-11,09:46:00,3,2791.78,0%
7214,796,132,2025-06-17,16:55:00,2,3530.66,0%
7215,1067,5,2025-12-25,11:52:00,2,1534.19,15%
7216,433,62,2025-08-02,08:58:00,2,6672.69,0%
7217,1011,68,2025-06-20,12:36:00,1,5922.75,0%
7218,1554,122,2025-11-01,11:38:00,2,1962.27,0%
7219,1726,13,2025-11-05,15:24:00,2,6381.1,0%
7220,135,126,2025-11-26,12:01:00,2,4022.62,0%
7221,1176,78,2025-10-05,14:50:00,2,4694.33,0%
7222,52,146,2025-01-14,10:26:00,3,5910.05,0%
7223,28,28,2025-02-12,14:47:00,2,9988.25,0%
7224,37,99,2025-06-03,14:41:00,2,5610.23,0%
7225,1833,127,2025-01-02,21:02:00,1,1967.48,0%
7226,762,51,2025-04-14,08:22:00,1,2610.1,10%
7227,367,89,2025-03-30,17:43:00,3,2410.48,20%
7228,1120,144,2025-11-28,08:55:00,2,1875.32,0%
7229,1221,127,2025-05-22,18:20:00,2,1967.48,0%
7230,200,104,2025-03-25,09:53:00,2,3663.36,0%
7231,1828,116,2025-12-11,17:06:00,1,2926.91,0%
7232,1868,145,2025-04-15,11:40:00,1,7737.47,0%
7233,481,132,2025-11-26,10:44:00,2,3530.66,0%
7234,1668,103,2025-08-14,19:09:00,1,5695.67,20%
7235,1040,86,2025-12-13,20:33:00,3,8350.85,0%
7236,88,67,2025-12-22,16:09:00,3,2781.23,0%
7237,29,9,2025-09-21,12:20:00,3,8003.83,0%
7238,1697,84,2025-09-21,14:38:00,3,6135.26,20%
7239,1678,140,2025-04-09,14:28:00,2,3934.89,0%
7240,423,22,2025-10-10,21:36:00,3,7420.86,0%
7241,1409,79,2025-09-23,09:29:00,2,3095.05,0%
7242,1066,118,2025-01-12,19:44:00,3,7582.36,0%
7243,241,71,2025-02-06,15:45:00,3,9964.46,0%
7244,792,20,2025-01-18,08:02:00,2,2977.94,20%
7245,1055,92,2025-06-05,11:46:00,3,5286.85,0%
7246,277,50,2025-12-07,16:32:00,1,7438.93,0%
7247,18,150,2025-05-26,13:20:00,2,5921.0,0%
7248,1811,64,2025-12-25,12:20:00,2,1023.44,0%
7249,884,21,2025-03-21,22:03:00,1,2791.78,0%
7250,1867,15,2025-03-08,11:21:00,1,14476.09,0%
7251,1206,66,2025-09-12,11:07:00,1,5949.74,0%
7252,1813,79,2025-09-21,15:10:00,2,3095.05,0%
7253,1666,20,2025-03-05,21:45:00,3,3722.42,0%
7254,612,133,2025-02-15,09:00:00,1,8064.91,0%
7255,132,43,2025-08-03,22:37:00,2,7418.56,0%
7256,691,95,2025-11-30,22:57:00,1,1807.5,20%
7257,383,57,2025-10-08,14:24:00,3,5465.56,0%
7258,630,26,2025-05-31,15:19:00,2,2826.24,0%
7259,806,44,2025-09-07,16:42:00,3,17885.8,0%
7260,1318,15,2025-04-13,08:21:00,3,10857.07,25%
7261,1257,95,2025-01-04,16:10:00,3,2259.37,0%
7262,1313,18,2025-03-20,22:31:00,1,15053.94,20%
7263,176,7,2025-12-25,13:29:00,2,2765.13,0%
7264,1953,32,2025-07-10,19:47:00,2,3985.11,0%
7265,1854,147,2025-09-18,10:23:00,2,7590.33,0%
7266,689,24,2025-06-09,19:10:00,3,9402.67,40%
7267,869,66,2025-05-07,12:08:00,1,5949.74,0%
7268,992,51,2025-10-10,16:49:00,3,2900.11,0%
7269,983,44,2025-10-18,09:42:00,1,17885.8,0%
7270,47,40,2025-08-23,13:24:00,2,6317.12,0%
7271,1588,28,2025-06-09,23:33:00,1,9988.25,0%
7272,501,28,2025-07-05,20:08:00,3,8989.43,10%
7273,764,59,2025-02-01,14:03:00,1,2567.64,0%
7274,575,17,2025-03-01,11:13:00,1,1484.07,0%
7275,577,109,2025-06-07,13:05:00,2,3271.0,10%
7276,509,120,2025-09-15,08:54:00,2,5391.06,20%
7277,688,36,2025-03-10,23:01:00,3,2285.17,0%
7278,260,110,2025-06-06,20:39:00,3,2280.52,0%
7279,969,150,2025-09-23,13:22:00,2,5921.0,0%
